,time,trapSepX,PSD1ForceX,PSD2ForceX,MirrorX,forceX
10887,21.774,3107.7736861981402,0.29859358494849786,0.003031856473991527,3107.7736861981402,-0.14778086423725317
10888,21.776,3107.529804632125,0.8289833108736876,-0.35605505092016954,3107.529804632125,-0.5925191808969286
10889,21.778,3107.4466144931976,0.5060675886693762,0.2232357360738363,3107.4466144931976,-0.14141592629776994
10890,21.78,3107.082246605583,0.478811036040439,0.260720180397697,3107.082246605583,-0.109045427821371
10891,21.782,3106.2711832250166,-0.036307950651162615,-0.2329631757108125,3106.2711832250166,-0.09832761252982494
10892,21.784,3105.8181955644186,0.007897999779027,0.18099318897122324,3105.8181955644186,0.08654759459609812
10893,21.786,3105.5206393308026,1.1823320611869517,-0.4696572226584473,3105.5206393308026,-0.8259946419226994
10894,21.788,3105.4082553405397,0.9418342404465254,-0.1898754077041433,3105.4082553405397,-0.5658548240753344
10895,21.79,3105.1581556683454,0.644306555882908,-0.0737082253056129,3105.1581556683454,-0.35900739059426046
10896,21.792,3104.375303144391,0.1725901128114885,0.21872806911850506,3104.375303144391,0.02306897815350828
10897,21.794,3103.788542497092,0.04344513155682896,-0.24848059198025363,3103.788542497092,-0.14596286176854129
10898,21.796,3103.5459745656563,-0.5953384054399992,0.27984970654081415,3103.5459745656563,0.4375940559904067
10899,21.798,3103.4222022344834,-0.18068488033118701,-0.569509080333066,3103.4222022344834,-0.1944121000009395
10900,21.8,3103.0871770941394,0.6864658814166102,0.16819072469666524,3103.0871770941394,-0.25913757835997253
10901,21.802,3102.328125387846,0.4380765897726191,-0.02394353231626019,3102.328125387846,-0.23101006104443964
10902,21.804,3101.8503245979914,0.3397295980339665,-0.0500455973188531,3101.8503245979914,-0.1948875976764098
10903,21.806,3101.5308833072745,0.03350812845560626,-0.1770482200066654,3101.5308833072745,-0.10527817423113583
10904,21.808,3101.3965706101662,0.1374090351395806,0.13588574853912316,3101.3965706101662,-0.0007616433002287232
10905,21.81,3101.196523838752,0.4241220062719696,-0.5163585234696153,3101.196523838752,-0.47024026487079246
10906,21.812,3100.37947219414,0.4303320868608215,-0.48933457716530965,3100.37947219414,-0.4598333320130656
